flag_id,date,zone,hour,traffic_level,weather
28994,2026-06-02,Viman Nagar,1,medium,Clear
28995,2026-06-02,Viman Nagar,2,low,Cloudy
28996,2026-06-02,Viman Nagar,3,low,Clear
28997,2026-06-02,Viman Nagar,4,low,Clear
28998,2026-06-02,Viman Nagar,5,low,Clear
28999,2026-06-02,Viman Nagar,6,low,Clear
29000,2026-06-02,Viman Nagar,7,high,Cloudy
29001,2026-06-02,Viman Nagar,8,medium,Cloudy
29002,2026-06-02,Viman Nagar,9,high,Clear
29003,2026-06-02,Viman Nagar,10,low,Cloudy
29004,2026-06-02,Viman Nagar,11,high,Clear
29005,2026-06-02,Viman Nagar,12,high,Clear
29006,2026-06-02,Viman Nagar,13,medium,Clear
29007,2026-06-02,Viman Nagar,14,low,Clear
29008,2026-06-02,Viman Nagar,15,medium,Clear
29009,2026-06-02,Viman Nagar,16,medium,Clear
29010,2026-06-02,Viman Nagar,17,low,Cloudy
29011,2026-06-02,Viman Nagar,18,high,Clear
29012,2026-06-02,Viman Nagar,19,high,Cloudy
29013,2026-06-02,Viman Nagar,20,low,Clear
29014,2026-06-02,Viman Nagar,21,high,Clear
29015,2026-06-02,Viman Nagar,22,low,Clear
29016,2026-06-02,Viman Nagar,23,medium,Clear
29017,2026-06-03,Viman Nagar,0,low,Cloudy
29018,2026-06-03,Viman Nagar,1,high,Cloudy
29019,2026-06-03,Viman Nagar,2,low,Clear
29020,2026-06-03,Viman Nagar,3,low,Clear
29021,2026-06-03,Viman Nagar,4,low,Clear
29022,2026-06-03,Viman Nagar,5,low,Cloudy
29023,2026-06-03,Viman Nagar,6,low,Clear
29024,2026-06-03,Viman Nagar,7,medium,Clear
29025,2026-06-03,Viman Nagar,8,low,Clear
29026,2026-06-03,Viman Nagar,9,low,Clear
29027,2026-06-03,Viman Nagar,10,high,Clear
29028,2026-06-03,Viman Nagar,11,high,Cloudy
29029,2026-06-03,Viman Nagar,12,high,Clear
29030,2026-06-03,Viman Nagar,13,high,Clear
29031,2026-06-03,Viman Nagar,14,low,Clear
29032,2026-06-03,Viman Nagar,15,low,Clear
29033,2026-06-03,Viman Nagar,16,medium,Rain
29034,2026-06-03,Viman Nagar,17,low,Clear
29035,2026-06-03,Viman Nagar,18,high,Cloudy
29036,2026-06-03,Viman Nagar,19,high,Clear
29037,2026-06-03,Viman Nagar,20,high,Clear
29038,2026-06-03,Viman Nagar,21,medium,Clear
29039,2026-06-03,Viman Nagar,22,medium,Clear
29040,2026-06-03,Viman Nagar,23,high,Rain
29041,2026-06-04,Viman Nagar,0,low,Cloudy
29042,2026-06-04,Viman Nagar,1,low,Clear
29043,2026-06-04,Viman Nagar,2,medium,Clear
29044,2026-06-04,Viman Nagar,3,medium,Clear
29045,2026-06-04,Viman Nagar,4,medium,Rain
29046,2026-06-04,Viman Nagar,5,low,Clear
29047,2026-06-04,Viman Nagar,6,high,Clear
29048,2026-06-04,Viman Nagar,7,medium,Clear
29049,2026-06-04,Viman Nagar,8,low,Cloudy
29050,2026-06-04,Viman Nagar,9,low,Clear
29051,2026-06-04,Viman Nagar,10,medium,Clear
29052,2026-06-04,Viman Nagar,11,low,Clear
29053,2026-06-04,Viman Nagar,12,high,Clear
29054,2026-06-04,Viman Nagar,13,medium,Clear
29055,2026-06-04,Viman Nagar,14,medium,Clear
29056,2026-06-04,Viman Nagar,15,low,Clear
29057,2026-06-04,Viman Nagar,16,medium,Clear
29058,2026-06-04,Viman Nagar,17,medium,Clear
29059,2026-06-04,Viman Nagar,18,medium,Rain
29060,2026-06-04,Viman Nagar,19,high,Clear
29061,2026-06-04,Viman Nagar,20,low,Clear
29062,2026-06-04,Viman Nagar,21,high,Clear
29063,2026-06-04,Viman Nagar,22,low,Clear
29064,2026-06-04,Viman Nagar,23,low,Clear
29065,2026-06-05,Viman Nagar,0,medium,Clear
29066,2026-06-05,Viman Nagar,1,low,Clear
29067,2026-06-05,Viman Nagar,2,low,Clear
29068,2026-06-05,Viman Nagar,3,low,Clear
29069,2026-06-05,Viman Nagar,4,low,Clear
29070,2026-06-05,Viman Nagar,5,low,Rain
29071,2026-06-05,Viman Nagar,6,medium,Clear
29072,2026-06-05,Viman Nagar,7,medium,Rain
29073,2026-06-05,Viman Nagar,8,low,Clear
29074,2026-06-05,Viman Nagar,9,high,Clear
29075,2026-06-05,Viman Nagar,10,low,Clear
29076,2026-06-05,Viman Nagar,11,low,Clear
29077,2026-06-05,Viman Nagar,12,low,Clear
29078,2026-06-05,Viman Nagar,13,high,Clear
29079,2026-06-05,Viman Nagar,14,low,Cloudy
29080,2026-06-05,Viman Nagar,15,medium,Clear
29081,2026-06-05,Viman Nagar,16,low,Clear
29082,2026-06-05,Viman Nagar,17,low,Clear
29083,2026-06-05,Viman Nagar,18,medium,Clear
29084,2026-06-05,Viman Nagar,19,high,Clear
29085,2026-06-05,Viman Nagar,20,high,Clear
29086,2026-06-05,Viman Nagar,21,high,Clear
29087,2026-06-05,Viman Nagar,22,medium,Clear
29088,2026-06-05,Viman Nagar,23,low,Clear
29089,2026-06-06,Viman Nagar,0,low,Clear
29090,2026-06-06,Viman Nagar,1,low,Clear
29091,2026-06-06,Viman Nagar,2,medium,Clear
29092,2026-06-06,Viman Nagar,3,low,Clear
29093,2026-06-06,Viman Nagar,4,low,Cloudy
29094,2026-06-06,Viman Nagar,5,low,Rain
29095,2026-06-06,Viman Nagar,6,medium,Rain
29096,2026-06-06,Viman Nagar,7,high,Cloudy
29097,2026-06-06,Viman Nagar,8,low,Rain
29098,2026-06-06,Viman Nagar,9,low,Clear
29099,2026-06-06,Viman Nagar,10,medium,Clear
29100,2026-06-06,Viman Nagar,11,medium,Cloudy
29101,2026-06-06,Viman Nagar,12,high,Clear
29102,2026-06-06,Viman Nagar,13,high,Clear
29103,2026-06-06,Viman Nagar,14,medium,Clear
29104,2026-06-06,Viman Nagar,15,medium,Cloudy
29105,2026-06-06,Viman Nagar,16,low,Cloudy
29106,2026-06-06,Viman Nagar,17,medium,Clear
29107,2026-06-06,Viman Nagar,18,medium,Clear
29108,2026-06-06,Viman Nagar,19,medium,Clear
29109,2026-06-06,Viman Nagar,20,high,Clear
29110,2026-06-06,Viman Nagar,21,high,Cloudy
29111,2026-06-06,Viman Nagar,22,medium,Clear
29112,2026-06-06,Viman Nagar,23,medium,Clear
29113,2026-06-07,Viman Nagar,0,medium,Clear
29114,2026-06-07,Viman Nagar,1,low,Clear
29115,2026-06-07,Viman Nagar,2,low,Clear
29116,2026-06-07,Viman Nagar,3,low,Clear
29117,2026-06-07,Viman Nagar,4,high,Cloudy
29118,2026-06-07,Viman Nagar,5,low,Clear
29119,2026-06-07,Viman Nagar,6,low,Cloudy
29120,2026-06-07,Viman Nagar,7,medium,Clear
29121,2026-06-07,Viman Nagar,8,high,Clear
29122,2026-06-07,Viman Nagar,9,medium,Clear
29123,2026-06-07,Viman Nagar,10,low,Clear
29124,2026-06-07,Viman Nagar,11,medium,Clear
29125,2026-06-07,Viman Nagar,12,medium,Cloudy
29126,2026-06-07,Viman Nagar,13,medium,Clear
29127,2026-06-07,Viman Nagar,14,low,Clear
29128,2026-06-07,Viman Nagar,15,medium,Clear
29129,2026-06-07,Viman Nagar,16,medium,Clear
29130,2026-06-07,Viman Nagar,17,low,Clear
29131,2026-06-07,Viman Nagar,18,medium,Clear
29132,2026-06-07,Viman Nagar,19,high,Clear
29133,2026-06-07,Viman Nagar,20,medium,Clear
29134,2026-06-07,Viman Nagar,21,high,Rain
29135,2026-06-07,Viman Nagar,22,medium,Clear
29136,2026-06-07,Viman Nagar,23,medium,Clear
29137,2026-06-08,Viman Nagar,0,low,Clear
29138,2026-06-08,Viman Nagar,1,low,Clear
29139,2026-06-08,Viman Nagar,2,medium,Cloudy
29140,2026-06-08,Viman Nagar,3,low,Clear
29141,2026-06-08,Viman Nagar,4,low,Clear
29142,2026-06-08,Viman Nagar,5,low,Clear
29143,2026-06-08,Viman Nagar,6,medium,Clear
29144,2026-06-08,Viman Nagar,7,medium,Cloudy
29145,2026-06-08,Viman Nagar,8,high,Clear
29146,2026-06-08,Viman Nagar,9,low,Cloudy
29147,2026-06-08,Viman Nagar,10,low,Clear
29148,2026-06-08,Viman Nagar,11,high,Clear
29149,2026-06-08,Viman Nagar,12,high,Clear
29150,2026-06-08,Viman Nagar,13,high,Cloudy
29151,2026-06-08,Viman Nagar,14,high,Clear
29152,2026-06-08,Viman Nagar,15,low,Cloudy
29153,2026-06-08,Viman Nagar,16,medium,Clear
29154,2026-06-08,Viman Nagar,17,medium,Clear
29155,2026-06-08,Viman Nagar,18,medium,Clear
29156,2026-06-08,Viman Nagar,19,high,Clear
29157,2026-06-08,Viman Nagar,20,high,Cloudy
29158,2026-06-08,Viman Nagar,21,high,Clear
29159,2026-06-08,Viman Nagar,22,medium,Clear
29160,2026-06-08,Viman Nagar,23,medium,Clear
29161,2026-06-09,Viman Nagar,0,low,Clear
29162,2026-06-09,Viman Nagar,1,low,Clear
29163,2026-06-09,Viman Nagar,2,low,Clear
29164,2026-06-09,Viman Nagar,3,low,Cloudy
29165,2026-06-09,Viman Nagar,4,low,Clear
29166,2026-06-09,Viman Nagar,5,medium,Clear
29167,2026-06-09,Viman Nagar,6,low,Clear
29168,2026-06-09,Viman Nagar,7,low,Clear
29169,2026-06-09,Viman Nagar,8,high,Clear
29170,2026-06-09,Viman Nagar,9,medium,Clear
29171,2026-06-09,Viman Nagar,10,low,Cloudy
29172,2026-06-09,Viman Nagar,11,low,Clear
29173,2026-06-09,Viman Nagar,12,high,Clear
29174,2026-06-09,Viman Nagar,13,high,Clear
29175,2026-06-09,Viman Nagar,14,medium,Rain
29176,2026-06-09,Viman Nagar,15,medium,Rain
29177,2026-06-09,Viman Nagar,16,medium,Clear
29178,2026-06-09,Viman Nagar,17,high,Cloudy
29179,2026-06-09,Viman Nagar,18,high,Clear
29180,2026-06-09,Viman Nagar,19,high,Clear
29181,2026-06-09,Viman Nagar,20,medium,Clear
29182,2026-06-09,Viman Nagar,21,high,Clear
29183,2026-06-09,Viman Nagar,22,high,Clear
29184,2026-06-09,Viman Nagar,23,low,Clear
29185,2026-06-10,Viman Nagar,0,low,Cloudy
29186,2026-06-10,Viman Nagar,1,medium,Rain
29187,2026-06-10,Viman Nagar,2,low,Clear
29188,2026-06-10,Viman Nagar,3,low,Clear
29189,2026-06-10,Viman Nagar,4,low,Clear
29190,2026-06-10,Viman Nagar,5,low,Clear
29191,2026-06-10,Viman Nagar,6,low,Rain
29192,2026-06-10,Viman Nagar,7,medium,Clear
29193,2026-06-10,Viman Nagar,8,high,Clear
29194,2026-06-10,Viman Nagar,9,medium,Cloudy
29195,2026-06-10,Viman Nagar,10,low,Cloudy
29196,2026-06-10,Viman Nagar,11,medium,Clear
29197,2026-06-10,Viman Nagar,12,high,Cloudy
29198,2026-06-10,Viman Nagar,13,high,Rain
29199,2026-06-10,Viman Nagar,14,low,Clear
29200,2026-06-10,Viman Nagar,15,medium,Clear
29201,2026-06-10,Viman Nagar,16,high,Clear
29202,2026-06-10,Viman Nagar,17,low,Clear
29203,2026-06-10,Viman Nagar,18,low,Clear
29204,2026-06-10,Viman Nagar,19,high,Clear
29205,2026-06-10,Viman Nagar,20,high,Clear
29206,2026-06-10,Viman Nagar,21,high,Clear
29207,2026-06-10,Viman Nagar,22,medium,Clear
29208,2026-06-10,Viman Nagar,23,high,Rain
29209,2026-06-11,Viman Nagar,0,low,Clear
29210,2026-06-11,Viman Nagar,1,low,Clear
29211,2026-06-11,Viman Nagar,2,high,Clear
29212,2026-06-11,Viman Nagar,3,low,Clear
29213,2026-06-11,Viman Nagar,4,medium,Clear
29214,2026-06-11,Viman Nagar,5,low,Clear
29215,2026-06-11,Viman Nagar,6,low,Clear
29216,2026-06-11,Viman Nagar,7,low,Clear
29217,2026-06-11,Viman Nagar,8,high,Clear
29218,2026-06-11,Viman Nagar,9,low,Cloudy
29219,2026-06-11,Viman Nagar,10,medium,Clear
29220,2026-06-11,Viman Nagar,11,low,Cloudy
29221,2026-06-11,Viman Nagar,12,medium,Rain
29222,2026-06-11,Viman Nagar,13,medium,Clear
29223,2026-06-11,Viman Nagar,14,high,Clear
29224,2026-06-11,Viman Nagar,15,low,Clear
29225,2026-06-11,Viman Nagar,16,medium,Clear
29226,2026-06-11,Viman Nagar,17,medium,Clear
29227,2026-06-11,Viman Nagar,18,low,Clear
29228,2026-06-11,Viman Nagar,19,high,Clear
29229,2026-06-11,Viman Nagar,20,high,Clear
29230,2026-06-11,Viman Nagar,21,medium,Clear
29231,2026-06-11,Viman Nagar,22,medium,Clear
29232,2026-06-11,Viman Nagar,23,medium,Cloudy
29233,2026-06-12,Viman Nagar,0,low,Clear
29234,2026-06-12,Viman Nagar,1,low,Clear
29235,2026-06-12,Viman Nagar,2,low,Clear
29236,2026-06-12,Viman Nagar,3,low,Clear
29237,2026-06-12,Viman Nagar,4,low,Clear
29238,2026-06-12,Viman Nagar,5,low,Clear
29239,2026-06-12,Viman Nagar,6,medium,Clear
29240,2026-06-12,Viman Nagar,7,low,Rain
29241,2026-06-12,Viman Nagar,8,low,Rain
29242,2026-06-12,Viman Nagar,9,low,Clear
29243,2026-06-12,Viman Nagar,10,low,Clear
29244,2026-06-12,Viman Nagar,11,low,Clear
29245,2026-06-12,Viman Nagar,12,high,Clear
29246,2026-06-12,Viman Nagar,13,high,Clear
29247,2026-06-12,Viman Nagar,14,medium,Rain
29248,2026-06-12,Viman Nagar,15,low,Clear
29249,2026-06-12,Viman Nagar,16,low,Clear
29250,2026-06-12,Viman Nagar,17,low,Clear
29251,2026-06-12,Viman Nagar,18,high,Clear
29252,2026-06-12,Viman Nagar,19,medium,Clear
29253,2026-06-12,Viman Nagar,20,medium,Clear
29254,2026-06-12,Viman Nagar,21,high,Clear
29255,2026-06-12,Viman Nagar,22,medium,Clear
29256,2026-06-12,Viman Nagar,23,medium,Clear
29257,2026-06-13,Viman Nagar,0,low,Clear
29258,2026-06-13,Viman Nagar,1,high,Clear
29259,2026-06-13,Viman Nagar,2,low,Clear
29260,2026-06-13,Viman Nagar,3,low,Clear
29261,2026-06-13,Viman Nagar,4,low,Rain
29262,2026-06-13,Viman Nagar,5,low,Rain
29263,2026-06-13,Viman Nagar,6,medium,Clear
29264,2026-06-13,Viman Nagar,7,low,Clear
29265,2026-06-13,Viman Nagar,8,high,Cloudy
29266,2026-06-13,Viman Nagar,9,low,Clear
29267,2026-06-13,Viman Nagar,10,high,Clear
29268,2026-06-13,Viman Nagar,11,low,Cloudy
29269,2026-06-13,Viman Nagar,12,medium,Clear
29270,2026-06-13,Viman Nagar,13,high,Clear
29271,2026-06-13,Viman Nagar,14,low,Clear
29272,2026-06-13,Viman Nagar,15,medium,Cloudy
29273,2026-06-13,Viman Nagar,16,medium,Rain
29274,2026-06-13,Viman Nagar,17,medium,Clear
29275,2026-06-13,Viman Nagar,18,high,Clear
29276,2026-06-13,Viman Nagar,19,high,Clear
29277,2026-06-13,Viman Nagar,20,medium,Clear
29278,2026-06-13,Viman Nagar,21,low,Cloudy
29279,2026-06-13,Viman Nagar,22,medium,Rain
29280,2026-06-13,Viman Nagar,23,low,Clear
29281,2026-06-14,Viman Nagar,0,medium,Clear
29282,2026-06-14,Viman Nagar,1,low,Clear
29283,2026-06-14,Viman Nagar,2,low,Clear
29284,2026-06-14,Viman Nagar,3,low,Clear
29285,2026-06-14,Viman Nagar,4,low,Clear
29286,2026-06-14,Viman Nagar,5,medium,Clear
29287,2026-06-14,Viman Nagar,6,medium,Clear
29288,2026-06-14,Viman Nagar,7,high,Cloudy
29289,2026-06-14,Viman Nagar,8,low,Clear
29290,2026-06-14,Viman Nagar,9,medium,Clear
29291,2026-06-14,Viman Nagar,10,medium,Cloudy
29292,2026-06-14,Viman Nagar,11,medium,Cloudy
29293,2026-06-14,Viman Nagar,12,medium,Cloudy
29294,2026-06-14,Viman Nagar,13,medium,Clear
29295,2026-06-14,Viman Nagar,14,high,Clear
29296,2026-06-14,Viman Nagar,15,medium,Rain
29297,2026-06-14,Viman Nagar,16,medium,Clear
29298,2026-06-14,Viman Nagar,17,medium,Clear
29299,2026-06-14,Viman Nagar,18,medium,Clear
29300,2026-06-14,Viman Nagar,19,high,Rain
29301,2026-06-14,Viman Nagar,20,medium,Rain
29302,2026-06-14,Viman Nagar,21,high,Clear
29303,2026-06-14,Viman Nagar,22,low,Clear
29304,2026-06-14,Viman Nagar,23,medium,Clear
29305,2026-06-15,Viman Nagar,0,low,Clear
29306,2026-06-15,Viman Nagar,1,low,Cloudy
29307,2026-06-15,Viman Nagar,2,low,Clear
29308,2026-06-15,Viman Nagar,3,low,Cloudy
29309,2026-06-15,Viman Nagar,4,low,Clear
29310,2026-06-15,Viman Nagar,5,low,Clear
29311,2026-06-15,Viman Nagar,6,medium,Clear
29312,2026-06-15,Viman Nagar,7,medium,Clear
29313,2026-06-15,Viman Nagar,8,low,Clear
29314,2026-06-15,Viman Nagar,9,low,Rain
29315,2026-06-15,Viman Nagar,10,medium,Rain
29316,2026-06-15,Viman Nagar,11,low,Clear
29317,2026-06-15,Viman Nagar,12,low,Clear
29318,2026-06-15,Viman Nagar,13,medium,Rain
29319,2026-06-15,Viman Nagar,14,medium,Clear
29320,2026-06-15,Viman Nagar,15,high,Clear
29321,2026-06-15,Viman Nagar,16,medium,Cloudy
29322,2026-06-15,Viman Nagar,17,medium,Rain
29323,2026-06-15,Viman Nagar,18,high,Clear
29324,2026-06-15,Viman Nagar,19,high,Cloudy
29325,2026-06-15,Viman Nagar,20,high,Clear
29326,2026-06-15,Viman Nagar,21,high,Cloudy
29327,2026-06-15,Viman Nagar,22,high,Clear
29328,2026-06-15,Viman Nagar,23,medium,Clear
29329,2026-06-16,Viman Nagar,0,low,Clear
29330,2026-06-16,Viman Nagar,1,low,Cloudy
29331,2026-06-16,Viman Nagar,2,low,Cloudy
29332,2026-06-16,Viman Nagar,3,medium,Clear
29333,2026-06-16,Viman Nagar,4,low,Clear
29334,2026-06-16,Viman Nagar,5,high,Rain
29335,2026-06-16,Viman Nagar,6,medium,Cloudy
29336,2026-06-16,Viman Nagar,7,low,Clear
29337,2026-06-16,Viman Nagar,8,high,Clear
29338,2026-06-16,Viman Nagar,9,high,Clear
29339,2026-06-16,Viman Nagar,10,medium,Clear
29340,2026-06-16,Viman Nagar,11,low,Clear
29341,2026-06-16,Viman Nagar,12,high,Rain
29342,2026-06-16,Viman Nagar,13,high,Clear
29343,2026-06-16,Viman Nagar,14,low,Clear
29344,2026-06-16,Viman Nagar,15,high,Clear
29345,2026-06-16,Viman Nagar,16,low,Rain
29346,2026-06-16,Viman Nagar,17,medium,Clear
29347,2026-06-16,Viman Nagar,18,high,Clear
29348,2026-06-16,Viman Nagar,19,medium,Rain
29349,2026-06-16,Viman Nagar,20,medium,Clear
29350,2026-06-16,Viman Nagar,21,high,Cloudy
29351,2026-06-16,Viman Nagar,22,low,Clear
29352,2026-06-16,Viman Nagar,23,medium,Cloudy
29353,2026-06-17,Viman Nagar,0,low,Clear
29354,2026-06-17,Viman Nagar,1,low,Clear
29355,2026-06-17,Viman Nagar,2,medium,Clear
29356,2026-06-17,Viman Nagar,3,low,Clear
29357,2026-06-17,Viman Nagar,4,low,Clear
29358,2026-06-17,Viman Nagar,5,low,Clear
29359,2026-06-17,Viman Nagar,6,high,Clear
29360,2026-06-17,Viman Nagar,7,high,Clear
29361,2026-06-17,Viman Nagar,8,low,Clear
29362,2026-06-17,Viman Nagar,9,medium,Clear
29363,2026-06-17,Viman Nagar,10,high,Clear
29364,2026-06-17,Viman Nagar,11,low,Clear
29365,2026-06-17,Viman Nagar,12,high,Rain
29366,2026-06-17,Viman Nagar,13,medium,Clear
29367,2026-06-17,Viman Nagar,14,low,Clear
29368,2026-06-17,Viman Nagar,15,low,Clear
29369,2026-06-17,Viman Nagar,16,medium,Clear
29370,2026-06-17,Viman Nagar,17,medium,Clear
29371,2026-06-17,Viman Nagar,18,high,Clear
29372,2026-06-17,Viman Nagar,19,high,Clear
29373,2026-06-17,Viman Nagar,20,high,Cloudy
29374,2026-06-17,Viman Nagar,21,high,Cloudy
29375,2026-06-17,Viman Nagar,22,high,Clear
29376,2026-06-17,Viman Nagar,23,high,Clear
29377,2026-06-18,Viman Nagar,0,low,Cloudy
29378,2026-06-18,Viman Nagar,1,low,Clear
29379,2026-06-18,Viman Nagar,2,high,Clear
29380,2026-06-18,Viman Nagar,3,low,Clear
29381,2026-06-18,Viman Nagar,4,low,Rain
29382,2026-06-18,Viman Nagar,5,medium,Clear
29383,2026-06-18,Viman Nagar,6,low,Clear
29384,2026-06-18,Viman Nagar,7,medium,Clear
29385,2026-06-18,Viman Nagar,8,low,Clear
29386,2026-06-18,Viman Nagar,9,high,Cloudy
29387,2026-06-18,Viman Nagar,10,low,Clear
29388,2026-06-18,Viman Nagar,11,low,Cloudy
29389,2026-06-18,Viman Nagar,12,high,Clear
29390,2026-06-18,Viman Nagar,13,low,Clear
29391,2026-06-18,Viman Nagar,14,medium,Cloudy
29392,2026-06-18,Viman Nagar,15,low,Rain
29393,2026-06-18,Viman Nagar,16,low,Clear
29394,2026-06-18,Viman Nagar,17,medium,Clear
29395,2026-06-18,Viman Nagar,18,high,Rain
29396,2026-06-18,Viman Nagar,19,medium,Clear
29397,2026-06-18,Viman Nagar,20,high,Clear
29398,2026-06-18,Viman Nagar,21,high,Cloudy
29399,2026-06-18,Viman Nagar,22,high,Rain
29400,2026-06-18,Viman Nagar,23,low,Cloudy
29401,2026-06-19,Viman Nagar,0,medium,Clear
29402,2026-06-19,Viman Nagar,1,low,Clear
29403,2026-06-19,Viman Nagar,2,low,Rain
29404,2026-06-19,Viman Nagar,3,low,Clear
29405,2026-06-19,Viman Nagar,4,low,Clear
29406,2026-06-19,Viman Nagar,5,low,Clear
29407,2026-06-19,Viman Nagar,6,medium,Clear
29408,2026-06-19,Viman Nagar,7,low,Clear
29409,2026-06-19,Viman Nagar,8,low,Rain
29410,2026-06-19,Viman Nagar,9,medium,Clear
29411,2026-06-19,Viman Nagar,10,high,Clear
29412,2026-06-19,Viman Nagar,11,low,Clear
29413,2026-06-19,Viman Nagar,12,high,Clear
29414,2026-06-19,Viman Nagar,13,medium,Clear
29415,2026-06-19,Viman Nagar,14,high,Clear
29416,2026-06-19,Viman Nagar,15,medium,Cloudy
29417,2026-06-19,Viman Nagar,16,high,Clear
29418,2026-06-19,Viman Nagar,17,medium,Clear
29419,2026-06-19,Viman Nagar,18,high,Clear
29420,2026-06-19,Viman Nagar,19,high,Clear
29421,2026-06-19,Viman Nagar,20,high,Cloudy
29422,2026-06-19,Viman Nagar,21,high,Clear
29423,2026-06-19,Viman Nagar,22,high,Clear
29424,2026-06-19,Viman Nagar,23,high,Cloudy
29425,2026-06-20,Viman Nagar,0,medium,Clear
29426,2026-06-20,Viman Nagar,1,low,Clear
29427,2026-06-20,Viman Nagar,2,low,Clear
29428,2026-06-20,Viman Nagar,3,low,Clear
29429,2026-06-20,Viman Nagar,4,high,Clear
29430,2026-06-20,Viman Nagar,5,low,Clear
29431,2026-06-20,Viman Nagar,6,low,Cloudy
29432,2026-06-20,Viman Nagar,7,high,Clear
29433,2026-06-20,Viman Nagar,8,medium,Rain
29434,2026-06-20,Viman Nagar,9,low,Clear
29435,2026-06-20,Viman Nagar,10,medium,Cloudy
29436,2026-06-20,Viman Nagar,11,medium,Clear
29437,2026-06-20,Viman Nagar,12,high,Clear
29438,2026-06-20,Viman Nagar,13,high,Clear
29439,2026-06-20,Viman Nagar,14,low,Clear
29440,2026-06-20,Viman Nagar,15,high,Clear
29441,2026-06-20,Viman Nagar,16,medium,Clear
29442,2026-06-20,Viman Nagar,17,medium,Clear
29443,2026-06-20,Viman Nagar,18,low,Clear
29444,2026-06-20,Viman Nagar,19,low,Clear
29445,2026-06-20,Viman Nagar,20,low,Clear
29446,2026-06-20,Viman Nagar,21,medium,Clear
29447,2026-06-20,Viman Nagar,22,medium,Clear
29448,2026-06-20,Viman Nagar,23,high,Clear
29449,2026-06-21,Viman Nagar,0,high,Clear
29450,2026-06-21,Viman Nagar,1,low,Clear
29451,2026-06-21,Viman Nagar,2,low,Clear
29452,2026-06-21,Viman Nagar,3,low,Clear
29453,2026-06-21,Viman Nagar,4,medium,Clear
29454,2026-06-21,Viman Nagar,5,low,Clear
29455,2026-06-21,Viman Nagar,6,medium,Clear
29456,2026-06-21,Viman Nagar,7,medium,Clear
29457,2026-06-21,Viman Nagar,8,high,Rain
29458,2026-06-21,Viman Nagar,9,low,Clear
29459,2026-06-21,Viman Nagar,10,medium,Clear
29460,2026-06-21,Viman Nagar,11,low,Clear
29461,2026-06-21,Viman Nagar,12,medium,Clear
29462,2026-06-21,Viman Nagar,13,high,Clear
29463,2026-06-21,Viman Nagar,14,low,Clear
29464,2026-06-21,Viman Nagar,15,low,Clear
29465,2026-06-21,Viman Nagar,16,medium,Rain
29466,2026-06-21,Viman Nagar,17,medium,Rain
29467,2026-06-21,Viman Nagar,18,medium,Clear
29468,2026-06-21,Viman Nagar,19,high,Clear
29469,2026-06-21,Viman Nagar,20,high,Clear
29470,2026-06-21,Viman Nagar,21,high,Clear
29471,2026-06-21,Viman Nagar,22,high,Rain
29472,2026-06-21,Viman Nagar,23,low,Clear
29473,2026-06-22,Viman Nagar,0,medium,Clear
29474,2026-06-22,Viman Nagar,1,low,Clear
29475,2026-06-22,Viman Nagar,2,low,Clear
29476,2026-06-22,Viman Nagar,3,medium,Clear
29477,2026-06-22,Viman Nagar,4,low,Clear
29478,2026-06-22,Viman Nagar,5,low,Cloudy
29479,2026-06-22,Viman Nagar,6,low,Clear
29480,2026-06-22,Viman Nagar,7,medium,Clear
29481,2026-06-22,Viman Nagar,8,high,Clear
29482,2026-06-22,Viman Nagar,9,medium,Clear
29483,2026-06-22,Viman Nagar,10,low,Clear
29484,2026-06-22,Viman Nagar,11,high,Rain
29485,2026-06-22,Viman Nagar,12,medium,Cloudy
29486,2026-06-22,Viman Nagar,13,medium,Clear
29487,2026-06-22,Viman Nagar,14,medium,Cloudy
29488,2026-06-22,Viman Nagar,15,medium,Rain
29489,2026-06-22,Viman Nagar,16,high,Clear
29490,2026-06-22,Viman Nagar,17,low,Clear
29491,2026-06-22,Viman Nagar,18,high,Clear
29492,2026-06-22,Viman Nagar,19,low,Clear
29493,2026-06-22,Viman Nagar,20,high,Clear
29494,2026-06-22,Viman Nagar,21,high,Clear
29495,2026-06-22,Viman Nagar,22,medium,Clear
29496,2026-06-22,Viman Nagar,23,medium,Clear
29497,2026-06-23,Viman Nagar,0,low,Clear
29498,2026-06-23,Viman Nagar,1,low,Rain
29499,2026-06-23,Viman Nagar,2,low,Cloudy
29500,2026-06-23,Viman Nagar,3,low,Clear
29501,2026-06-23,Viman Nagar,4,low,Clear
29502,2026-06-23,Viman Nagar,5,low,Clear
29503,2026-06-23,Viman Nagar,6,medium,Clear
29504,2026-06-23,Viman Nagar,7,low,Cloudy
29505,2026-06-23,Viman Nagar,8,medium,Clear
29506,2026-06-23,Viman Nagar,9,high,Clear
29507,2026-06-23,Viman Nagar,10,medium,Rain
29508,2026-06-23,Viman Nagar,11,low,Clear
29509,2026-06-23,Viman Nagar,12,high,Clear
29510,2026-06-23,Viman Nagar,13,medium,Clear
29511,2026-06-23,Viman Nagar,14,medium,Clear
29512,2026-06-23,Viman Nagar,15,low,Cloudy
29513,2026-06-23,Viman Nagar,16,medium,Clear
29514,2026-06-23,Viman Nagar,17,high,Rain
29515,2026-06-23,Viman Nagar,18,medium,Rain
29516,2026-06-23,Viman Nagar,19,high,Clear
29517,2026-06-23,Viman Nagar,20,medium,Clear
29518,2026-06-23,Viman Nagar,21,medium,Clear
